energy,tempo,danceability,playlist_genre,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,playlist_subgenre,type,label_kaggle
0.369,174.097,0.448,pop,0.638,0.0998,Lord Huron,3.0,0.0452,88,Strange Trails,Global Top 50,The Night We Met,2015-04-06,0.272,1.0,9.0,208212.0,global,audio_features,1
0.627,155.865,0.687,pop,0.0893,0.47,"Rauw Alejandro, Romeo Santos",4.0,0.181,78,Cosa Nuestra,Global Top 50,Khé?,2024-11-15,0.0,1.0,7.0,206066.0,global,audio_features,1
0.807,124.053,0.612,pop,0.101,0.398,The Neighbourhood,4.0,0.0336,90,I Love You.,Global Top 50,Sweater Weather,2013-04-22,0.0177,1.0,10.0,240400.0,global,audio_features,1
0.417,67.528,0.464,pop,0.0974,0.479,Arctic Monkeys,4.0,0.0256,90,AM,Global Top 50,I Wanna Be Yours,2013-09-09,0.022,0.0,0.0,183956.0,global,audio_features,1
0.604,159.92,0.561,pop,0.104,0.242,Teddy Swims,3.0,0.0337,89,I've Tried Everything But Therapy (Part 1),Global Top 50,Lose Control,2023-09-15,1.9e-05,1.0,9.0,210689.0,global,audio_features,1
0.559,78.558,0.558,pop,0.109,0.62,"Tyler, The Creator, Kali Uchis",4.0,0.0959,90,Flower Boy,Global Top 50,See You Again (feat. Kali Uchis),2017-07-21,7.49e-06,1.0,6.0,180387.0,global,audio_features,1
0.661,173.372,0.429,pop,0.234,0.285,Coldplay,4.0,0.0281,89,Parachutes,Global Top 50,Yellow,2000-07-10,0.000121,1.0,11.0,266773.0,global,audio_features,1
0.812,80.09,0.505,pop,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4.0,0.461,88,CHROMAKOPIA,Global Top 50,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",2024-10-28,0.0,1.0,1.0,255916.0,global,audio_features,1
0.56,134.066,0.853,pop,0.0944,0.86,Bruno Mars,4.0,0.0406,88,24K Magic,Global Top 50,That's What I Like,2016-11-17,0.0,1.0,1.0,206693.0,global,audio_features,1
0.698,143.994,0.726,pop,0.309,0.867,Bruno Mars,4.0,0.0431,89,Unorthodox Jukebox,Global Top 50,Locked out of Heaven,2012-12-07,0.0,1.0,5.0,233478.0,global,audio_features,1
0.727,94.99,0.739,pop,0.104,0.676,Sabrina Carpenter,4.0,0.0426,90,Short n' Sweet,Global Top 50,Bed Chem,2024-08-23,0.0,0.0,11.0,171870.0,global,audio_features,1
0.555,96.063,0.392,pop,0.13,0.191,"Tyler, The Creator, Lola Young",3.0,0.039,87,CHROMAKOPIA,Global Top 50,Like Him (feat. Lola Young),2024-10-28,0.000253,0.0,4.0,278015.0,global,audio_features,1
0.52,120.001,0.672,pop,0.115,0.37,One Direction,4.0,0.0353,89,FOUR (Deluxe),Global Top 50,Night Changes,2014-11-17,0.0,1.0,8.0,226600.0,global,audio_features,1
0.47,67.086,0.598,pop,0.505,0.879,Brenda Lee,4.0,0.0496,83,Merry Christmas From Brenda Lee,Global Top 50,Rockin' Around The Christmas Tree,1964-10-19,0.0,1.0,8.0,126267.0,global,audio_features,1
0.64,84.828,0.264,pop,0.151,0.19,"The Weeknd, JENNIE, Lily-Rose Depp",4.0,0.0442,89,The Idol Episode 4 (Music from the HBO Original Series),Global Top 50,"One Of The Girls (with JENNIE, Lily Rose Depp)",2023-06-23,2.31e-06,1.0,8.0,244685.0,global,audio_features,1
0.841,109.021,0.635,pop,0.0622,0.424,Bruno Mars,4.0,0.0422,85,Doo-Wops & Hooligans,Global Top 50,Just the Way You Are,2010-05-11,0.0,1.0,5.0,220734.0,global,audio_features,1
0.706,80.969,0.722,pop,0.067,0.599,Shaboozey,4.0,0.0292,84,"Where I've Been, Isn't Where I'm Going",Global Top 50,A Bar Song (Tipsy),2024-05-31,0.0,1.0,9.0,171292.0,global,audio_features,1
0.757,142.579,0.482,pop,0.143,0.12,The Kid LAROI,4.0,0.0355,88,THE FIRST TIME,Global Top 50,NIGHTS LIKE THIS,2023-11-10,0.0016,1.0,6.0,86984.0,global,audio_features,1
0.715,155.925,0.315,pop,0.0942,0.497,The Goo Goo Dolls,3.0,0.0362,87,Dizzy up the Girl,Global Top 50,Iris,1998,7.97e-06,0.0,11.0,289533.0,global,audio_features,1
0.864,105.143,0.556,pop,0.209,0.4,Linkin Park,4.0,0.0584,88,Hybrid Theory (Bonus Edition),Global Top 50,In the End,2000,0.0,0.0,3.0,216880.0,global,audio_features,1
0.643,117.025,0.74,pop,0.0407,0.96,Hozier,4.0,0.0413,84,Unreal Unearth: Unaired,Global Top 50,Too Sweet,2024-08-19,0.00229,1.0,10.0,251424.0,global,audio_features,1
0.725,130.504,0.633,pop,0.205,0.64,Sabrina Carpenter,4.0,0.0427,87,Short n' Sweet,Global Top 50,Juno,2024-08-23,0.0,1.0,5.0,223192.0,global,audio_features,1
0.731,101.654,0.483,pop,0.151,0.484,Vance Joy,4.0,0.0381,85,Dream Your Life Away (Deluxe Edition),Global Top 50,Riptide,2014-08-05,0.0,1.0,1.0,204280.0,global,audio_features,1
0.928,127.939,0.571,pop,0.297,0.488,Linkin Park,4.0,0.0453,78,From Zero,Global Top 50,Heavy Is the Crown,2024-11-15,0.0,0.0,4.0,167012.0,global,audio_features,1
0.513,109.935,0.745,pop,0.216,0.929,"Tito Double P, Peso Pluma",3.0,0.087,88,INCÓMODO,Global Top 50,DOS DÍAS,2024-08-22,0.0,1.0,1.0,154620.0,global,audio_features,1
0.689,120.208,0.724,pop,0.0922,0.936,Tito Double P,3.0,0.0524,89,INCÓMODO,Global Top 50,EL LOKERON,2024-08-22,6.77e-06,0.0,7.0,146141.0,global,audio_features,1
0.621,191.868,0.525,pop,0.291,0.592,Ariana Grande,4.0,0.117,82,Santa Tell Me,Global Top 50,Santa Tell Me,2014-11-24,0.0,1.0,7.0,204093.0,global,audio_features,1
0.424,119.705,0.754,pop,0.0652,0.806,Bobby Helms,4.0,0.0363,80,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),Global Top 50,Jingle Bell Rock,1957-12-02,0.0,1.0,2.0,130973.0,global,audio_features,1
0.646,115.842,0.645,pop,0.074,0.295,Ariana Grande,4.0,0.0427,86,eternal sunshine,Global Top 50,we can't be friends (wait for your love),2024-03-08,3.04e-05,1.0,5.0,228639.0,global,audio_features,1
0.789,91.911,0.757,latin,0.0717,0.464,"Mora, Feid",4.0,0.0583,78,MICRODOSIS,Chill Spanish Vibes,LA INOCENTE,2022-04-01,0.0,0.0,5.0,202174.0,chill,audio_features,1
0.778,96.057,0.911,latin,0.179,0.345,"Bad Bunny, Feid",4.0,0.262,84,nadie sabe lo que va a pasar mañana,Chill Spanish Vibes,PERRO NEGRO,2023-10-13,2.16e-05,1.0,5.0,162768.0,chill,audio_features,1
0.786,111.989,0.781,latin,0.107,0.759,"Feid, Rema",4.0,0.0885,68,BUBALU,Chill Spanish Vibes,BUBALU,2023-09-22,5.88e-06,0.0,6.0,228253.0,chill,audio_features,1
0.411,169.934,0.584,latin,0.0955,0.412,Bad Bunny,4.0,0.0838,71,EL ÚLTIMO TOUR DEL MUNDO,Chill Spanish Vibes,HACIENDO QUE ME AMAS,2020-11-27,4.47e-05,0.0,10.0,217769.0,chill,audio_features,1
0.804,110.982,0.82,latin,0.064,0.844,Piso 21,4.0,0.0528,68,El Amor En Los Tiempos Del Perreo,Chill Spanish Vibes,Tan Bonita,2021-03-18,0.00215,1.0,9.0,211998.0,chill,audio_features,1
0.522,110.427,0.75,latin,0.0743,0.601,"Marc Seguí, Rauw Alejandro, Pol Granch",4.0,0.0293,78,Tiroteo (Remix),Chill Spanish Vibes,Tiroteo - Remix,2021-04-01,0.0,1.0,9.0,321556.0,chill,audio_features,1
0.888,130.97,0.617,latin,0.162,0.771,Morat,4.0,0.0402,72,Sobre El Amor Y Sus Efectos Secundarios,Chill Spanish Vibes,Cómo Te Atreves,2016-06-17,0.0,1.0,4.0,240560.0,chill,audio_features,1
0.856,123.031,0.748,latin,0.142,0.927,Sebastian Yatra,4.0,0.0348,68,Tacones Rojos,Chill Spanish Vibes,Tacones Rojos,2021-10-22,0.0,0.0,11.0,189320.0,chill,audio_features,1
0.673,92.06,0.453,latin,0.131,0.266,Danny Ocean,4.0,0.144,76,@dannocean,Chill Spanish Vibes,Fuera del mercado,2022-02-17,0.0,1.0,8.0,159849.0,chill,audio_features,1
0.686,79.928,0.647,latin,0.528,0.268,"Bad Bunny, Bomba Estéreo",4.0,0.0413,80,Un Verano Sin Ti,Chill Spanish Vibes,Ojitos Lindos,2022-05-06,1.34e-06,0.0,3.0,258299.0,chill,audio_features,1
0.595,108.02,0.777,latin,0.0669,0.546,"Bad Bunny, The Marías",4.0,0.0375,75,Un Verano Sin Ti,Chill Spanish Vibes,Otro Atardecer,2022-05-06,0.00139,1.0,2.0,244444.0,chill,audio_features,1
0.588,142.004,0.872,latin,0.17,0.93,Bad Bunny,4.0,0.0492,70,Un Verano Sin Ti,Chill Spanish Vibes,Yo No Soy Celoso,2022-05-06,0.0,1.0,0.0,230704.0,chill,audio_features,1
0.498,122.016,0.876,latin,0.143,0.428,Bad Bunny,4.0,0.0478,75,Un Verano Sin Ti,Chill Spanish Vibes,Neverita,2022-05-06,0.0,1.0,10.0,173119.0,chill,audio_features,1
0.69,151.991,0.839,latin,0.176,0.744,Bad Bunny,4.0,0.0615,76,Un Verano Sin Ti,Chill Spanish Vibes,Un Coco,2022-05-06,8.33e-06,1.0,11.0,196413.0,chill,audio_features,1
0.616,103.071,0.797,latin,0.0979,0.451,"Bad Bunny, Buscabulla",4.0,0.375,74,Un Verano Sin Ti,Chill Spanish Vibes,Andrea,2022-05-06,0.000293,0.0,1.0,339612.0,chill,audio_features,1
0.516,111.005,0.87,latin,0.11,0.53,KAROL G,4.0,0.0541,71,PROVENZA,Chill Spanish Vibes,PROVENZA,2022-04-22,0.00823,1.0,1.0,210200.0,chill,audio_features,1
0.543,139.929,0.84,latin,0.128,0.74,"Ovy On The Drums, Beéle",4.0,0.0568,70,Inolvidable,Chill Spanish Vibes,Inolvidable,2020-01-15,0.0,1.0,0.0,225812.0,chill,audio_features,1
0.623,130.037,0.919,latin,0.0609,0.775,ROSALÍA,4.0,0.0992,71,DESPECHÁ,Chill Spanish Vibes,DESPECHÁ,2022-07-28,1.63e-05,1.0,7.0,157018.0,chill,audio_features,1
0.782,128.033,0.621,latin,0.23,0.55,"Bizarrap, Quevedo",4.0,0.044,80,"Quevedo: Bzrp Music Sessions, Vol. 52",Chill Spanish Vibes,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,0.033,1.0,2.0,198938.0,chill,audio_features,1
0.524,83.97,0.653,latin,0.203,0.553,Kali Uchis,4.0,0.0502,81,Sin Miedo (del Amor y Otros Demonios) ∞,Chill Spanish Vibes,telepatía,2020-12-04,0.0,0.0,11.0,160191.0,chill,audio_features,1
0.586,189.978,0.326,latin,0.0787,0.295,HUMBE,4.0,0.0605,71,AURORA,Chill Spanish Vibes,AMOR DE CINE,2021-11-11,0.0,1.0,6.0,262309.0,chill,audio_features,1
0.662,93.976,0.892,latin,0.363,0.607,"Ñengo Flow, Bad Bunny",4.0,0.162,68,Gato de Noche,Chill Spanish Vibes,Gato de Noche,2022-12-22,1.24e-06,1.0,8.0,227013.0,chill,audio_features,1
0.724,83.118,0.569,latin,0.27,0.562,"Grupo Frontera, Bad Bunny",4.0,0.0474,75,un x100to,Chill Spanish Vibes,un x100to,2023-04-17,0.0,0.0,6.0,194563.0,chill,audio_features,1
0.421,98.224,0.537,latin,0.138,0.524,iñigo quintero,4.0,0.0285,80,Si No Estás,Chill Spanish Vibes,Si No Estás,2022-09-23,0.0,1.0,5.0,184061.0,chill,audio_features,1
0.665,100.09,0.858,latin,0.119,0.659,"Feid, Young Miko",4.0,0.152,79,FERXXOCALIPSIS,Chill Spanish Vibes,CLASSY 101,2023-12-01,0.0,1.0,11.0,195587.0,chill,audio_features,1
0.534,93.924,0.832,arabic,0.165,0.116,Polo G,4.0,0.253,78,THE GOAT,Arab X,Martin & Gina,2020-05-15,0.0,0.0,1.0,132833.0,modern,audio_features,1
0.542,135.14,0.926,arabic,0.0877,0.564,"Lil Baby, 42 Dugg",4.0,0.293,70,My Turn (Deluxe),Arab X,We Paid (feat. 42 Dugg),2020-05-01,0.0,1.0,1.0,181929.0,modern,audio_features,1
0.73,155.008,0.834,arabic,0.124,0.446,Travis Scott,4.0,0.222,81,ASTROWORLD,Arab X,SICKO MODE,2018-08-03,0.0,1.0,8.0,312820.0,modern,audio_features,1
0.564,77.972,0.856,arabic,0.134,0.483,Lil Baby,4.0,0.392,70,On Me,Arab X,On Me,2020-12-04,0.0,0.0,6.0,135960.0,modern,audio_features,1
0.576,166.162,0.77,arabic,0.08,0.364,Polo G,4.0,0.339,68,Die A Legend,Arab X,Chosen 1,2019-06-07,0.0,0.0,8.0,127200.0,modern,audio_features,1
0.716,91.007,0.701,arabic,0.324,0.732,"24kGoldn, iann dior",4.0,0.0361,80,El Dorado,Arab X,Mood (feat. iann dior),2021-03-26,0.0,0.0,7.0,140533.0,modern,audio_features,1
0.658,140.042,0.8,arabic,0.111,0.462,"Internet Money, Gunna, Don Toliver, NAV",4.0,0.079,77,B4 The Storm,Arab X,Lemonade (feat. NAV),2020-08-28,0.0,0.0,1.0,195429.0,modern,audio_features,1
0.882,148.038,0.569,arabic,0.142,0.201,"Travis Scott, Playboi Carti",4.0,0.06,88,UTOPIA,Arab X,FE!N (feat. Playboi Carti),2023-07-28,0.0,0.0,3.0,191701.0,modern,audio_features,1
0.662,112.509,0.897,arabic,0.534,0.39,"Lil Baby, Gunna",4.0,0.292,79,Drip Harder,Arab X,Drip Too Hard (Lil Baby & Gunna),2018-10-05,0.0,0.0,1.0,145543.0,modern,audio_features,1
0.346,119.957,0.963,arabic,0.108,0.562,"Lil Baby, Drake",4.0,0.53,75,Harder Than Ever,Arab X,Yes Indeed,2018-05-18,0.0,0.0,5.0,142273.0,modern,audio_features,1
0.524,140.053,0.747,arabic,0.2,0.363,"Kodak Black, XXXTENTACION",4.0,0.245,71,Project Baby 2: All Grown Up,Arab X,Roll in Peace (feat. XXXTENTACION),2017-08-18,0.0,0.0,10.0,213132.0,modern,audio_features,1
0.444,140.063,0.906,arabic,0.173,0.678,"21 Savage, Metro Boomin",4.0,0.384,68,Savage Mode,Arab X,No Heart,2016-07-15,6.44e-05,0.0,4.0,235040.0,modern,audio_features,1
0.639,168.112,0.772,arabic,0.0698,0.261,"Polo G, Lil Tjay",4.0,0.467,74,Die A Legend,Arab X,Pop Out (feat. Lil Tjay),2019-06-07,0.0,1.0,1.0,166560.0,modern,audio_features,1
0.487,127.05,0.964,arabic,0.115,0.108,Lil Baby,4.0,0.421,77,Street Gossip,Arab X,Pure Cocaine,2018-11-30,6.07e-06,0.0,10.0,154024.0,modern,audio_features,1
0.347,75.016,0.884,arabic,0.0871,0.376,21 Savage,4.0,0.35,72,Issa Album,Arab X,Bank Account,2017-07-06,7e-06,0.0,8.0,220307.0,modern,audio_features,1
0.619,127.956,0.962,arabic,0.083,0.154,Lil Baby,4.0,0.405,72,My Turn (Deluxe),Arab X,Low Down,2020-05-01,0.0,0.0,10.0,144652.0,modern,audio_features,1
0.395,76.984,0.793,arabic,0.109,0.128,"Lil Baby, Gunna",4.0,0.385,69,Street Gossip,Arab X,Ready (feat. Gunna),2018-11-30,1.4e-05,1.0,1.0,213287.0,modern,audio_features,1
0.353,87.997,0.797,arabic,0.102,0.0731,"Metro Boomin, 21 Savage",4.0,0.369,73,NOT ALL HEROES WEAR CAPES (Deluxe),Arab X,10 Freaky Girls (with 21 Savage),2018-11-06,0.0,0.0,6.0,208293.0,modern,audio_features,1
0.516,119.996,0.877,arabic,0.143,0.255,Lil Baby,4.0,0.0706,77,Too Hard,Arab X,Freestyle,2017-12-01,0.0,0.0,2.0,162053.0,modern,audio_features,1
0.744,84.005,0.867,arabic,0.0713,0.645,"NLE Choppa, Roddy Ricch",4.0,0.227,71,Top Shotta,Arab X,Walk Em Down (feat. Roddy Ricch),2020-08-07,0.0,1.0,2.0,173288.0,modern,audio_features,1
0.515,120.1,0.567,arabic,0.078,0.321,Lil Tjay,1.0,0.247,73,True 2 Myself,Arab X,F.N,2019-10-11,0.0,0.0,6.0,224000.0,modern,audio_features,1
0.463,108.003,0.97,arabic,0.151,0.46,"Quality Control, Lil Baby, DaBaby",4.0,0.366,72,Quality Control: Control The Streets Volume 2,Arab X,Baby (Lil Baby feat. DaBaby),2019-08-16,0.0,1.0,10.0,142417.0,modern,audio_features,1
0.662,143.943,0.767,arabic,0.123,0.259,Gunna,4.0,0.0578,69,a Gift & a Curse,Arab X,back to the moon,2023-06-16,0.0,0.0,5.0,193333.0,modern,audio_features,1
0.622,130.001,0.847,arabic,0.285,0.22,Gunna,4.0,0.0903,82,a Gift & a Curse,Arab X,fukumean,2023-06-16,0.0,0.0,1.0,125040.0,modern,audio_features,1
0.701,134.039,0.71,arabic,0.178,0.564,"Lil Durk, Morgan Wallen",4.0,0.0317,68,Almost Healed,Arab X,Stand By Me (feat. Morgan Wallen),2023-05-26,0.0,1.0,11.0,219174.0,modern,audio_features,1
0.727,150.062,0.477,arabic,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4.0,0.286,70,KHALED KHALED,Arab X,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021-04-30,0.0,1.0,2.0,236524.0,modern,audio_features,1
0.48,143.029,0.846,arabic,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4.0,0.359,68,Just Cause Y'all Waited 2,Arab X,3 Headed Goat (feat. Lil Baby & Polo G),2020-05-08,0.0,0.0,8.0,169532.0,modern,audio_features,1
0.651,163.935,0.665,arabic,0.0896,0.237,Juice WRLD,4.0,0.156,77,Goodbye & Good Riddance,Arab X,Lean Wit Me,2018-12-10,0.0,1.0,1.0,175755.0,modern,audio_features,1
0.692,79.899,0.623,arabic,0.153,0.566,Juice WRLD,4.0,0.0504,78,Death Race For Love (Bonus Track Version),Arab X,Robbery,2019-03-08,0.0,1.0,2.0,240051.0,modern,audio_features,1
0.572,141.996,0.823,arabic,0.113,0.568,"Trippie Redd, Juice WRLD",4.0,0.0865,69,A Love Letter To You 3,Arab X,1400 / 999 Freestyle (feat. Juice WRLD),2018-11-09,0.0,0.0,6.0,175954.0,modern,audio_features,1
0.613,149.972,0.65,arabic,0.267,0.0804,Juice WRLD,4.0,0.128,76,Legends Never Die,Arab X,Wishing Well,2020-07-10,0.0,0.0,9.0,194621.0,modern,audio_features,1
0.529,161.989,0.671,arabic,0.0856,0.203,Juice WRLD,4.0,0.307,83,Goodbye & Good Riddance,Arab X,All Girls Are The Same,2018-12-10,0.000335,1.0,0.0,165820.0,modern,audio_features,1
0.736,147.946,0.776,arabic,0.159,0.233,Juice WRLD,4.0,0.247,71,Goodbye & Good Riddance,Arab X,Black & White,2018-12-10,0.0,1.0,7.0,186945.0,modern,audio_features,1
0.801,104.986,0.778,arabic,0.0912,0.914,Asake,4.0,0.106,70,Work Of Art,Arab X,Lonely At The Top,2023-06-15,0.000155,0.0,6.0,157714.0,modern,audio_features,1
0.819,110.14,0.726,arabic,0.27,0.636,Young Jonn,4.0,0.106,70,Jiggy Forever,Arab X,Stronger,2024-04-12,9.65e-05,1.0,8.0,141818.0,modern,audio_features,1
0.651,67.813,0.49,arabic,0.108,0.567,"Ayo Maff, Fireboy DML",5.0,0.138,68,Dealer,Arab X,Dealer,2024-04-16,7.59e-06,1.0,11.0,180594.0,modern,audio_features,1
0.653,150.097,0.547,arabic,0.103,0.163,"Post Malone, Young Thug",4.0,0.081,74,Hollywood's Bleeding,Arab X,Goodbyes (feat. Young Thug),2019-09-06,0.0,1.0,5.0,174853.0,modern,audio_features,1
0.552,144.941,0.64,arabic,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4.0,0.129,84,WE DON'T TRUST YOU,Arab X,Type Shit,2024-03-22,0.0,1.0,2.0,228267.0,modern,audio_features,1
0.552,119.476,0.765,arabic,0.193,0.492,"Metro Boomin, Travis Scott, Young Thug",4.0,0.309,82,HEROES & VILLAINS,Arab X,Trance (with Travis Scott & Young Thug),2022-12-02,0.0,0.0,1.0,194787.0,modern,audio_features,1
0.764,140.113,0.882,arabic,0.119,0.886,"Central Cee, Lil Baby",4.0,0.204,81,BAND4BAND (feat. Lil Baby),Arab X,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,1.0,11.0,140733.0,modern,audio_features,1
0.634,101.837,0.502,arabic,0.188,0.645,"Asake, Wizkid",3.0,0.144,72,Lungu Boy,Arab X,MMS,2024-08-08,0.0341,0.0,8.0,219628.0,modern,audio_features,1
0.64,112.984,0.869,arabic,0.0747,0.535,"Asake, Travis Scott",4.0,0.0424,68,Lungu Boy,Arab X,Active,2024-08-08,0.00119,0.0,5.0,172598.0,modern,audio_features,1
0.719,113.012,0.897,arabic,0.0677,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",4.0,0.157,71,JUJU (feat. Shallipopi),Arab X,JUJU (feat. Shallipopi),2024-08-22,0.000531,0.0,6.0,157756.0,modern,audio_features,1
0.668,87.973,0.573,arabic,0.109,0.145,"Metro Boomin, Future, Don Toliver",4.0,0.0467,82,HEROES & VILLAINS,Arab X,Too Many Nights (feat. Don Toliver & with Future),2022-12-02,4.01e-05,0.0,7.0,199920.0,modern,audio_features,1
0.52,95.865,0.578,arabic,0.124,0.425,"FOLA, Bnxn",4.0,0.151,68,alone (Remix),Arab X,alone - Remix,2024-10-04,3.38e-06,0.0,11.0,154579.0,modern,audio_features,1
0.841,147.989,0.754,arabic,0.0903,0.838,Rema,4.0,0.0921,68,HEIS,Arab X,OZEBA,2024-07-10,0.0,1.0,2.0,137684.0,modern,audio_features,1
0.683,145.379,0.501,arabic,0.0685,0.623,"Bnxn, Rema",5.0,0.211,71,Fi Kan We Kan,Arab X,Fi Kan We Kan,2024-10-15,9.25e-05,0.0,6.0,161379.0,modern,audio_features,1
0.648,93.2,0.737,arabic,0.105,0.746,"Wizkid, Brent Faiyaz",4.0,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Arab X,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,1.0,1.0,259354.0,modern,audio_features,1
0.541,139.978,0.716,arabic,0.115,0.387,"Lil Baby, Gunna, Lil Uzi Vert",4.0,0.149,72,Harder Than Ever,Arab X,Life Goes On,2018-05-18,0.0,1.0,1.0,247055.0,modern,audio_features,1
0.874,118.079,0.774,arabic,0.413,0.927,Wizkid,4.0,0.0488,75,Kese (Dance),Arab X,Kese (Dance),2024-11-15,0.34,0.0,5.0,174053.0,modern,audio_features,1
0.52,120.001,0.672,pop,0.115,0.37,One Direction,4.0,0.0353,89,FOUR (Deluxe),Soft Pop Hits,Night Changes,2014-11-17,0.0,1.0,8.0,226600.0,soft,audio_features,1
0.366,141.981,0.604,pop,0.133,0.13,Adele,4.0,0.0282,77,Easy On Me,Soft Pop Hits,Easy On Me,2021-10-14,0.0,1.0,5.0,224695.0,soft,audio_features,1
0.422,119.964,0.53,pop,0.107,0.349,Miley Cyrus,4.0,0.0342,78,Bangerz (Deluxe Version),Soft Pop Hits,Wrecking Ball,2013-10-04,0.0,1.0,5.0,221360.0,soft,audio_features,1
0.264,119.93,0.422,pop,0.132,0.331,John Legend,4.0,0.0322,83,Love In The Future (Expanded Edition),Soft Pop Hits,All of Me,2013-08-30,0.0,1.0,8.0,269560.0,soft,audio_features,1
0.547,95.0,0.778,pop,0.132,0.442,"P!nk, Nate Ruess",4.0,0.0489,83,The Truth About Love,Soft Pop Hits,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,0.000306,1.0,2.0,242733.0,soft,audio_features,1
0.706,122.013,0.663,pop,0.115,0.474,OneRepublic,4.0,0.0383,71,Native,Soft Pop Hits,Counting Stars,2014-01-01,0.0,0.0,1.0,257840.0,soft,audio_features,1
0.779,173.799,0.468,pop,0.101,0.26,Sia,4.0,0.0779,77,This Is Acting (Deluxe Version),Soft Pop Hits,Unstoppable,2016-10-21,0.000373,1.0,9.0,217747.0,soft,audio_features,1
0.661,173.372,0.429,pop,0.234,0.285,Coldplay,4.0,0.0281,89,Parachutes,Soft Pop Hits,Yellow,2000-07-10,0.000121,1.0,11.0,266773.0,soft,audio_features,1
0.454,159.982,0.689,pop,0.0707,0.912,Djo,4.0,0.0584,89,DECIDE,Soft Pop Hits,End of Beginning,2022-09-16,0.00259,1.0,2.0,159246.0,soft,audio_features,1
0.715,155.925,0.315,pop,0.0942,0.497,The Goo Goo Dolls,3.0,0.0362,87,Dizzy up the Girl,Soft Pop Hits,Iris,1998,7.97e-06,0.0,11.0,289533.0,soft,audio_features,1
0.5,117.896,0.664,pop,0.0966,0.801,Noah Kahan,4.0,0.0651,87,Stick Season,Soft Pop Hits,Stick Season,2022-10-14,0.0,1.0,9.0,182347.0,soft,audio_features,1
0.28,72.795,0.612,pop,0.088,0.387,Bruno Mars,4.0,0.0434,87,Unorthodox Jukebox,Soft Pop Hits,When I Was Your Man,2012-12-07,0.0,1.0,0.0,213827.0,soft,audio_features,1
0.663,121.07,0.6,pop,0.119,0.286,One Direction,4.0,0.0477,86,Midnight Memories (Deluxe),Soft Pop Hits,Story of My Life,2013-11-25,0.0,1.0,3.0,245493.0,soft,audio_features,1
0.537,122.769,0.445,pop,0.0944,0.131,Tom Odell,4.0,0.04,86,Long Way Down (Deluxe),Soft Pop Hits,Another Love,2013-06-24,1.65e-05,0.0,4.0,244360.0,soft,audio_features,1
0.635,103.019,0.617,pop,0.164,0.446,"The Chainsmokers, Coldplay",4.0,0.0317,86,Memories...Do Not Open,Soft Pop Hits,Something Just Like This,2017-04-07,1.44e-05,0.0,11.0,247160.0,soft,audio_features,1
0.296,115.284,0.351,pop,0.095,0.12,"Billie Eilish, Khalid",4.0,0.0333,86,lovely (with Khalid),Soft Pop Hits,lovely (with Khalid),2018-04-19,0.0,0.0,4.0,200186.0,soft,audio_features,1
0.697,138.992,0.74,pop,0.224,0.732,Sabrina Carpenter,4.0,0.034,86,emails i can't send,Soft Pop Hits,Nonsense,2022-07-15,0.0,1.0,8.0,163648.0,soft,audio_features,1
0.652,95.977,0.825,pop,0.0931,0.931,Ed Sheeran,4.0,0.0802,86,÷ (Deluxe),Soft Pop Hits,Shape of You,2017-03-03,0.0,0.0,1.0,233713.0,soft,audio_features,1
0.192,175.212,0.369,pop,0.0954,0.148,Zach Bryan,3.0,0.04,85,Something in the Orange,Soft Pop Hits,Something in the Orange,2022-04-22,8.35e-06,0.0,4.0,228013.0,soft,audio_features,1
0.841,109.021,0.635,pop,0.0622,0.424,Bruno Mars,4.0,0.0422,85,Doo-Wops & Hooligans,Soft Pop Hits,Just the Way You Are,2010-05-11,0.0,1.0,5.0,220734.0,soft,audio_features,1
0.557,85.043,0.358,pop,0.0902,0.494,James Arthur,4.0,0.059,85,Back from the Edge,Soft Pop Hits,Say You Won't Let Go,2016-10-28,0.0,1.0,10.0,211467.0,soft,audio_features,1
0.607,81.001,0.684,pop,0.191,0.498,Miguel,4.0,0.1,85,All I Want Is You,Soft Pop Hits,Sure Thing,2010-11-26,0.000307,0.0,11.0,195373.0,soft,audio_features,1
0.448,95.05,0.599,pop,0.106,0.168,Ed Sheeran,3.0,0.0232,86,÷ (Deluxe),Soft Pop Hits,Perfect,2017-03-03,0.0,1.0,8.0,263400.0,soft,audio_features,1
